platform,title,url,video_id,author,comment,language,likes,published_at,type
YouTube,아름다운 미추홀구에서 벌어진 뜻밖의 전개?ㅣ배우 이재용×김기환의 [미추홀 동네 한 바퀴] EP.1,https://youtu.be/py7ERQBYwH8,py7ERQBYwH8,@솜사탕요정양,"정답: 바람숲길
영상을 보면서 미추홀구가 참 따뜻한 동네라는 걸 느꼈는데 주민분들과 격의 없이 어울리는 두 분의 모습이 너무 보기 좋았고 특히 대학생 친구들과 대화 나누는 장면에서 빵 터졌어요 옛 수인선의 추억과 현재의 낭만이 공존하는 바람길숲은 꼭 한번 걸어보고 싶은 길이고 앞으로도 미추홀구의 다양한 매력을 재미있게 풀어내 주시길 바랄게요 ^_^",ko,0,2025-12-11T11:10:09Z,top_comment
YouTube,🎉2025 제22회 미추홀미디어문화축제🎉 개최! #미추홀구 #미추홀미디어문화축제 #축제 #가을 #이벤트,https://youtube.com/shorts/WNEdPIcUB6k,WNEdPIcUB6k,@hana.34,"2025년 제22회 미추홀 미디어&문화 페스티벌 개최를 진심으로 축하드립니다! 멋진 아티스트들의 공연은 물론, 미디어아트와 드론 레이싱, AI 뜨개질 같은 신선한 프로그램들까지 준비된 것을 보니 벌써부터 설레네요.
모두가 함께 즐기고 오감을 만족하는 축제가 될 거 같아 더욱 기대됩니다. 미추홀구의 특별한 가을을 만들어 줄 이번 축제 힘껏 응원합니다❤",ko,1,2025-09-20T11:05:08Z,top_comment
YouTube,아름다운 미추홀구에서 벌어진 뜻밖의 전개?ㅣ배우 이재용×김기환의 [미추홀 동네 한 바퀴] EP.1,https://youtu.be/py7ERQBYwH8,py7ERQBYwH8,@소연박-k2e,"정답 : 바람길숲
수봉산에서 바라보는 미추홀구 풍경, 이렇게 멋질 줄이야… 두 분의 유쾌한 설명 덕분에 더 재밌게 느껴집니다",ko,0,2025-12-15T23:56:57Z,top_comment
YouTube,🎉2025 제22회 미추홀미디어문화축제🎉 개최! #미추홀구 #미추홀미디어문화축제 #축제 #가을 #이벤트,https://youtube.com/shorts/WNEdPIcUB6k,WNEdPIcUB6k,@빌보드비긴스,"세대와 세대를 이어주는 미디어문화의 장, 미추홀미디어문화축제가 올해도 멋진 교류의 장이 되길 진심으로 응원합니다.",ko,0,2025-09-20T04:11:16Z,top_comment
YouTube,맛이라는 것이 폭발한다 (feat. 청년창업 특화거리) | [유노의 먹방 원정대] EP.2,https://youtu.be/Zg63f129iAk,Zg63f129iAk,@연유넣은라떼,"정답: 1번 청년창업 특화거리
창업을 꿈꾸는 청년들에게 큰 힘이 되는 거리입니다.",ko,0,2025-05-02T08:57:46Z,top_comment
YouTube,먹방 유튜버 유노! 떡볶이 33인분 클리어 도전?! (feat. 인하 문화의 거리) | [유노의 먹방 원정대] EP.1,https://youtu.be/RL7DPDkCFI4,RL7DPDkCFI4,@wndosemwns,미추홀구 골목상권이 더 활발해지길 바랍니다! 응원할께요 화이팅!,ko,0,2025-04-15T12:15:12Z,top_comment
YouTube,아름다운 미추홀구에서 벌어진 뜻밖의 전개?ㅣ배우 이재용×김기환의 [미추홀 동네 한 바퀴] EP.1,https://youtu.be/py7ERQBYwH8,py7ERQBYwH8,@20notultra,"정답: 바람길숲
이런 공간이 가까이에 있다는 게 참 부럽습니다.",ko,0,2025-12-15T03:28:37Z,top_comment
YouTube,맛이라는 것이 폭발한다 (feat. 청년창업 특화거리) | [유노의 먹방 원정대] EP.2,https://youtu.be/Zg63f129iAk,Zg63f129iAk,@허주원-c6k,"정답 : 1번 청년창업 특화거리
청년들의 열정이 고스란히 느껴지는 거리, 그리고 그런 공간을 찾아 응원해주는 유노님의 따뜻한 마음이 정말 멋졌습니다. 특히 임차료와 보증금, 교육까지 지원해주는 시스템이 더 많은 청년들에게 희망이 되었으면 해요. 먹방을 보면서 감동까지 느낀 건 오랜만입니다!",ko,0,2025-05-04T11:27:03Z,top_comment
YouTube,아름다운 미추홀구에서 벌어진 뜻밖의 전개?ㅣ배우 이재용×김기환의 [미추홀 동네 한 바퀴] EP.1,https://youtu.be/py7ERQBYwH8,py7ERQBYwH8,@밝은쌩글,"올해 아리마을 축제 다녀왔는데, 진짜 동네 사람들 손길이 곳곳에 느껴져서 마음이 따뜻해지더라. 골목마다 피어 있는 꽃들도 너무 예쁘고… 작은 마을인데도 주민들 정성 덕분에 그 공간 전체가 반짝이는 느낌이었고 희망찬 마을로 느켜졌음",ko,1,2025-12-11T08:28:59Z,top_comment
YouTube,먹방 유튜버 유노! 떡볶이 33인분 클리어 도전?! (feat. 인하 문화의 거리) | [유노의 먹방 원정대] EP.1,https://youtu.be/RL7DPDkCFI4,RL7DPDkCFI4,@JoYounggyu,"미추홀구 골목상권 소상공인분들에 대해 생각하게 되는 시간을 보냈습니다 
고향에 내려가면 엄마아빠랑 들려서 식사를 하곤 하는데 이렇게 영상으로 보니까 너무 좋네요 
떡볶이 정말 맛있게 잘드시네요!! 유노님 역시 잘드십니다ㅎ",ko,0,2025-04-15T11:53:43Z,top_comment
YouTube,아름다운 미추홀구에서 벌어진 뜻밖의 전개?ㅣ배우 이재용×김기환의 [미추홀 동네 한 바퀴] EP.1,https://youtu.be/py7ERQBYwH8,py7ERQBYwH8,@유령탄전차,바람길숲은 이름처럼 분위기가 참 좋게 느껴집니다.,ko,0,2025-12-15T09:41:06Z,top_comment
YouTube,아름다운 미추홀구에서 벌어진 뜻밖의 전개?ㅣ배우 이재용×김기환의 [미추홀 동네 한 바퀴] EP.1,https://youtu.be/py7ERQBYwH8,py7ERQBYwH8,@김민욱-e5i,"정답 : 바람길숲
오래된 목욕탕인 양지탕이 주민들의 어울림 공간으로 변신했다는 것이 발상의 전환이라 멋지다는 생각이 들었어요. 이렇게 미추홀구에 역사가 가득한 장소들이 많다는 사실이 재미있네요.
미추홀구의 아름다움과 정겨움을 제대로 느낄 수 있었고 저도 꼭 한번 방문해 보고 싶어졌어요.",ko,0,2025-12-14T12:02:14Z,top_comment
YouTube,[이벤트] 이짜나언짜나와 함께하는 미추송 챌린지  #이짜나언짜나 #미추송챌린지 #댄스챌린지 #이벤트 #미추홀미디어문화축제,https://youtube.com/shorts/QVBz7RkJaC8,QVBz7RkJaC8,@veronicasong8227,응원합니다,ko,0,2025-08-29T06:02:36Z,top_comment
YouTube,천하제일 먹방대결 (feat. 신기시장) | [유노의 먹방 원정대] EP.3,https://youtu.be/8PWZh2h1ftA,8PWZh2h1ftA,@초코누누,신기시장은 그냥 방문하기만해도 살아있음이 느껴지는 곳이에요~  갈비 먹방보며 행복해졌어요. 저도 먹으러 가보고 싶어졌네요^^,ko,0,2025-04-29T14:19:21Z,top_comment
YouTube,[인하대 X 미추홀릭TV] EP.주안동ㅣ'미추홀송-주안편' MV,https://youtu.be/fCacN41Wy0U,fCacN41Wy0U,@티니-b5c,수봉근린공원 추천합니다^^,ko,0,2025-11-18T11:36:21Z,top_comment
YouTube,맛이라는 것이 폭발한다 (feat. 청년창업 특화거리) | [유노의 먹방 원정대] EP.2,https://youtu.be/Zg63f129iAk,Zg63f129iAk,@coolboyom0815,정답 1번 청년창업 특화거리,ko,0,2025-05-05T06:16:28Z,top_comment
YouTube,먹방 유튜버 유노! 떡볶이 33인분 클리어 도전?! (feat. 인하 문화의 거리) | [유노의 먹방 원정대] EP.1,https://youtu.be/RL7DPDkCFI4,RL7DPDkCFI4,@Bodymachie,"떡볶이를 정말 좋아하는데, 푸짐하고 맛있어 보여서 꼭 방문해보고 싶네요. 앞으로도 좋은 가게 많이 소개해 주세요.",ko,0,2025-04-27T15:25:09Z,top_comment
YouTube,먹방 유튜버 유노! 떡볶이 33인분 클리어 도전?! (feat. 인하 문화의 거리) | [유노의 먹방 원정대] EP.1,https://youtu.be/RL7DPDkCFI4,RL7DPDkCFI4,@KoolerMeme,"유노님의 먹방 미션 영상은 정말 재미있었어요! 인하대 부근의 골목상권이 얼마나 활기차고 따뜻한지를 고스란히 느낄 수 있었습니다. 특히 '이모 떡볶이'집의 떡볶이는 양도 푸짐하고, 맛있어 보이는 비주얼 덕분에 저도 당장 달려가서 먹고 싶은 마음이 들었어요. 떡볶이와 함께 볶음밥까지 맛있게 나누는 모습은 보는 것만으로도 기분이 좋았고, 미션을 진행하는 동안 유노님과 스텝들이 함께 즐기는 모습이 정말 보기 좋았습니다.

또한, 혼자서 100인분을 먹어야 하는 미션이라는 점에서 유노님의 도전 정신이 느껴졌고, 찬스 돌림판을 통해 재미있게 미션을 이어가는 모습이 더욱 신선했어요. 무엇보다 이모 떡볶이집 사장님의 푸근한 인상이 인상 깊었고, 지역 상권이 주는 따뜻한 느낌을 고스란히 전달해 주었죠. 지역 소상공인들이 힘을 내고, 골목상권도 더욱 활기를 띠기를 바라는 마음입니다. 앞으로 미추홀구의 소상공인들이 더욱 힘차게 성장하고, 지역 경제에 좋은 영향을 미칠 수 있기를 응원합니다.",ko,0,2025-04-16T06:00:17Z,top_comment
YouTube,사람으로 채워지는 미추홀!ㅣ배우 이재용×김기환의 [미추홀 동네 한 바퀴] EP.2,https://youtu.be/GyILpEk7Pwg,GyILpEk7Pwg,@김미경-z8b6t,미추홀구TV 유튜브 사이트가 앞으로 더 많은 사람들의 관심과 격려로 더 많이 소통해서 더 다양한 활약과 변화된 모습 보여 주길 응원하며 기대할게요.,ko,0,2025-12-25T13:29:50Z,top_comment
YouTube,[인하대 X 미추홀릭TV] EP.주안동ㅣ'미추홀송-주안편' MV,https://youtu.be/fCacN41Wy0U,fCacN41Wy0U,@란-z7h,"청운대 후문쪽도 단풍이 들고 아름답습니다.
계절마다 다른 풍경도 아름답고 산책하기도 좋아요~",ko,0,2025-11-14T06:09:37Z,top_comment
YouTube,맛이라는 것이 폭발한다 (feat. 청년창업 특화거리) | [유노의 먹방 원정대] EP.2,https://youtu.be/Zg63f129iAk,Zg63f129iAk,@Seul26-x3w,"정답은 1번 청년창업 특화거리예요!
청년창업 특화거리의 활기와 따뜻한 분위기가 정말 좋았어요! 유노님이 직접 다양한 디저트와 먹거리를 맛보고, 청년 사장님들과 소통하는 모습에 저도 자연스럽게 미소가 지어지네요. 골목마다 개성 넘치는 가게들과 청년들의 열정이 느껴져서, 평소 골목상권을 응원하는 저로서는 무척 기뻤어요! 과거 유흥가였던 거리가 청년들의 아이디어와 노력으로 다시 살아나는 모습이 정말 멋졌고, 직접 창업에 도전하는 분들에게도 큰 용기와 희망을 주는 공간이라는 생각이 들었어요.
저도 언젠가 나만의 작은 가게를 열어보고 싶다는 꿈이 있는데, 청년창업 특화거리처럼 든든한 지원과 응원의 손길이 있다면 한 걸음 더 내딛을 수 있을 것 같아요. 이번 영상을 통해 미추홀구의 숨은 맛집과 청년 창업가들의 멋진 도전을 알게 되어 정말 즐거웠고, 앞으로도 이런 골목상권 활성화 프로젝트가 더 많이 이어졌으면 좋겠어요!",ko,0,2025-05-02T17:20:17Z,top_comment
YouTube,먹방 유튜버 유노! 떡볶이 33인분 클리어 도전?! (feat. 인하 문화의 거리) | [유노의 먹방 원정대] EP.1,https://youtu.be/RL7DPDkCFI4,RL7DPDkCFI4,@Kg1ne,"인하 문화의 거리 골목상권 이 활성화되기를

응원해요!

새학기를 맞이하여 대학생들이 좋아할만한 맛있는

음식이 가득한 곳이네요!❤",ko,0,2025-04-21T12:16:21Z,top_comment
YouTube,[인하대 X 미추홀릭TV] EP.주안동ㅣ'미추홀송-주안편' MV,https://youtu.be/fCacN41Wy0U,fCacN41Wy0U,@hnhn1023,"저는 인천대공원 추천해요! 사계절마다 풍경이 달라서 언제 가도 힐링되고, 산책로나 잔디밭이 잘 정비돼 있어서 가족들이랑 도시락 먹으면서 여유로운 하루 보내기 딱 좋더라구요. 미추홀의 자연 매력 제대로 느낄 수 있는 곳이에요!",ko,0,2025-11-12T12:39:47Z,top_comment
YouTube,먹방 유튜버 유노! 떡볶이 33인분 클리어 도전?! (feat. 인하 문화의 거리) | [유노의 먹방 원정대] EP.1,https://youtu.be/RL7DPDkCFI4,RL7DPDkCFI4,@오오고양이,골목상권 응원합니다,ko,0,2025-04-28T00:58:50Z,top_comment
YouTube,사람으로 채워지는 미추홀!ㅣ배우 이재용×김기환의 [미추홀 동네 한 바퀴] EP.2,https://youtu.be/GyILpEk7Pwg,GyILpEk7Pwg,@멜로디주,미추홀구의 과거와 현재를 잇는 토지 금고 시장 탐방기는 저에게 아주 깊은 인상을 남겼습니다 예전엔 소금을 캐던 염전이었다는 역사적 배경 위에 오늘날의 활기찬 시장이 형성되었다는 이야기가 정말 신비롭고 흥미로웠어요 시장 구석구석을 채우고 있는 상인분들의 열정적인 삶의 태도와 넉넉한 인심은 진정한 대민 서비스의 본보기를 보여주는 것 같았습니다 특히 청년 상인들이 시장의 전통을 이어받으면서도 자신들만의 밝은 에너지를 발산하는 모습이 매우 긍정적으로 다가왔어요 주민들을 위한 공유 공간 멜리오라가 소통의 허브 역할을 톡톡히 해내며 마을 공동체를 단단하게 묶어주는 장면도 정말 인상 깊었습니다 사람 냄새 나는 미추홀구의 진솔한 모습들을 감각적인 영상으로 담아주셔서 감사한 마음이 드네요 배우 이재용 님과 김기환 님의 정감 어린 진행이 영상의 퀄리티를 한층 높여준 것 같습니다 앞으로도 미추홀구의 따뜻한 소식들을 자주 접하고 싶네요 ^_^*,ko,0,2025-12-20T07:18:19Z,top_comment
YouTube,사람으로 채워지는 미추홀!ㅣ배우 이재용×김기환의 [미추홀 동네 한 바퀴] EP.2,https://youtu.be/GyILpEk7Pwg,GyILpEk7Pwg,@ssh1101,미추홀구 분위기 너무 좋아요! 사람 냄새 나는 이야기 들으며 저도 이웃과 더 가까워지고 싶어지네요. 사랑 가득한 구 되세요☺️,ko,0,2025-12-25T10:42:31Z,top_comment
YouTube,아름다운 미추홀구에서 벌어진 뜻밖의 전개?ㅣ배우 이재용×김기환의 [미추홀 동네 한 바퀴] EP.1,https://youtu.be/py7ERQBYwH8,py7ERQBYwH8,@hnhn1023,"정답: 바람길숲
도시 속에서도 이렇게 풍경과 숨결을 그대로 느낄 수 있는 산책길이 있다는 게 참 좋더라고요. 영상에서 담긴 숭의역부터 인하대역까지 이어지는 잔잔한 길을 보니 저도 자연스럽게 걸어보고 싶은 마음이 들었어요. 계절마다 다른 매력을 보여줄 것 같은 이곳에서 잠시 머물며 마음을 쉬게 해주는 시간, 미추홀구의 매력이 더 깊어지는 느낌이라 앞으로도 자주 찾고 싶다는 생각이 들었습니다.",ko,0,2025-12-11T11:51:21Z,top_comment
YouTube,🎉2025 제22회 미추홀미디어문화축제🎉 개최! #미추홀구 #미추홀미디어문화축제 #축제 #가을 #이벤트,https://youtube.com/shorts/WNEdPIcUB6k,WNEdPIcUB6k,@오스-i3m,"미추홀 미디어문화축제가 다시 찾아왔네요! 좋은 것들을 함께 나누고, 눈과 귀가 즐거운 시간을 보낼 수 있는 멋진 축제라고 들었어요.
모두가 함께 즐거움을 찾고, 소중한 추억을 만들 수 있는 축제가 되기를 응원합니다!",ko,0,2025-09-11T15:34:27Z,top_comment
YouTube,먹방 유튜버 유노! 떡볶이 33인분 클리어 도전?! (feat. 인하 문화의 거리) | [유노의 먹방 원정대] EP.1,https://youtu.be/RL7DPDkCFI4,RL7DPDkCFI4,@user-bw9ku3dy8e,작은 골목길마다 정성 가득한 맛과 이야기가 숨 쉬는 미추홀구 유노님과 함께라면 그 소중한 가치를 더 많은 사람들에게 전할 수 있을 것 같아요 골목상권에 따스한 봄바람이 불길 응원합니다,ko,0,2025-04-28T00:13:04Z,top_comment
YouTube,사람으로 채워지는 미추홀!ㅣ배우 이재용×김기환의 [미추홀 동네 한 바퀴] EP.2,https://youtu.be/GyILpEk7Pwg,GyILpEk7Pwg,@bcy2186,"단순히 명소를 소개하는 것을 넘어, 그곳에 뿌리 내리고 살아가는 '사람들의 향기'를 따뜻하게 담아내고있는 영상 같아요.
08:55 이재용님이 소감으로 남긴 ""사람 냄새가 나는 곳""이라는 표현이 이 영상을 관통하는 가장 적절한 수식어라고 느껴지네요!
과거의 향수(노스탤지어)와 현재의 역동적인 삶, 그리고 미래를 준비하는 따뜻한 공동체가 조화를 이루는 미추홀구의 진면목을 발견할 수 있었던 것 같아요.
마치 미추홀구는 단순히 지리적 장소가 아니라 '사람'으로 채워져 완성되는 따뜻한 삶의 터전임을 느낄 수 있는 힐링 영상이었습니다!!",ko,0,2025-12-24T00:48:44Z,top_comment
YouTube,아름다운 미추홀구에서 벌어진 뜻밖의 전개?ㅣ배우 이재용×김기환의 [미추홀 동네 한 바퀴] EP.1,https://youtu.be/py7ERQBYwH8,py7ERQBYwH8,@마스-0827,우리 미추홀구가 더욱 더 유명해지길~,ko,0,2025-12-11T06:48:38Z,top_comment
YouTube,아름다운 미추홀구에서 벌어진 뜻밖의 전개?ㅣ배우 이재용×김기환의 [미추홀 동네 한 바퀴] EP.1,https://youtu.be/py7ERQBYwH8,py7ERQBYwH8,@euneelee4764,"정답: 바람길숲
미추홀구의 색다른 매력을 엿볼 수 있는 바람길숲에서 힐링하고 싶어요.",ko,0,2025-12-16T13:35:57Z,top_comment
YouTube,아름다운 미추홀구에서 벌어진 뜻밖의 전개?ㅣ배우 이재용×김기환의 [미추홀 동네 한 바퀴] EP.1,https://youtu.be/py7ERQBYwH8,py7ERQBYwH8,@JB-T-g2u,"정답: 바람길 숲
배우 이재용님과 김기환님이 소개하는 미추홀구의 명소들을 보며, 그곳의 오래된 역사와 따뜻한 정을 느낄 수 있었습니다. 특히 수인선 바람길 숲이나 목욕탕에서 주민 커뮤니티 공간으로 변신한 양지탕 등 과거와 현재가 공존하며 새롭게 살아나는 장소들이 인상 깊었습니다",ko,0,2025-12-15T00:38:36Z,top_comment
YouTube,🎉2025 제22회 미추홀미디어문화축제🎉 개최! #미추홀구 #미추홀미디어문화축제 #축제 #가을 #이벤트,https://youtube.com/shorts/WNEdPIcUB6k,WNEdPIcUB6k,@pmin99a,2025 제22회 미추홀미디어문화축제 응원합니다 화이팅!!,ko,0,2025-09-12T00:47:46Z,top_comment
YouTube,먹방 유튜버 유노! 떡볶이 33인분 클리어 도전?! (feat. 인하 문화의 거리) | [유노의 먹방 원정대] EP.1,https://youtu.be/RL7DPDkCFI4,RL7DPDkCFI4,@민수홍-s3r,"유노의 먹방 원정대 출발을 축하드립니다.
유노의 먹방 원정대로 골목상권 활성화에 큰 도움이 될 것 같습니다.
이모떡 즉석떡볶이는 너무 맛있게 먹어주셔서 정말 군침이 도네요.
유노의 먹방 원정대 1탄과 함께 미추홀구 골목상권이 더욱더 흥했으면 좋겠습니다.",ko,0,2025-04-23T06:13:50Z,top_comment
